Dartmouth,College,Women,Division I,New England,Greater New England DI,2018-03-07,16,1831,4,1,2018-03-14,12,1937,4,1,2018-03-21,12,1998,4,1,2018-03-28,1,2448,11,1,2018-04-03,1,2414,11,1,2018-06-03,1,2493,31,1
Michigan B,College,Women,Developmental,Great Lakes,Eastern Great Lakes DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,93,889,4,2,2018-03-21,97,889,4,2,2018-03-28,226,105,6,6,2018-04-03,169,266,9,10,2018-06-03,240,249,11,15
Allegheny,College,Women,Division III,Ohio Valley,Pennsylvania DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,192,334,5,6,2018-04-03,166,349,5,6,2018-06-03,241,244,8,10
Georgia Tech B,College,Women,Division I,Southeast,Southern Appalachian DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,179,-13,3,7,2018-03-21,178,74,3,7,2018-03-28,230,49,3,7,2018-04-03,184,147,3,6,2018-06-03,242,242,4,12
Kansas B,College,Women,Division I,South Central,Ozarks DI,2018-03-07,176,-303,3,9,2018-03-14,188,-293,3,9,2018-03-21,185,-49,3,9,2018-03-28,223,112,3,9,2018-04-03,179,177,3,8,2018-06-03,243,239,5,11
Wheaton (Illinois),College,Women,Division III,Great Lakes,Great Lakes DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,152,326,1,5,2018-03-28,198,282,4,7,2018-04-03,165,359,4,6,2018-06-03,244,225,4,10
William & Mary B,College,Women,Developmental,Atlantic Coast,Atlantic Coast Dev,2018-03-07,167,-54,0,5,2018-03-14,176,20,0,5,2018-03-21,177,78,0,5,2018-03-28,235,-24,0,8,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,245,213,5,1
Texas B,College,Women,Developmental,South Central,Texas DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,254,-412,0,5,2018-04-03,185,127,1,8,2018-06-03,246,195,3,12
Colorado School of Mines,College,Women,Division III,South Central,South Central DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,247,190,0,4
Northwestern B,College,Women,Developmental,Great Lakes,Illinois DI,2018-03-07,171,-160,3,4,2018-03-14,182,-151,3,4,2018-03-21,175,97,3,4,2018-03-28,203,261,3,4,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,248,178,3,9
Vermont B,College,Women,Developmental,New England,New England Dev,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,72,1127,5,1,2018-03-21,75,1127,5,1,2018-03-28,168,530,5,4,2018-04-03,159,442,6,3,2018-06-03,249,177,9,8
Northeastern B,College,Women,Developmental,New England,New England Dev,2018-03-07,89,850,5,0,2018-03-14,98,850,5,0,2018-03-21,192,-217,5,0,2018-03-28,201,267,9,3,2018-04-03,187,108,11,6,2018-06-03,250,160,16,8
Ohio Northern,College,Women,Division III,Ohio Valley,Ohio DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,251,141,2,3
Salisbury,College,Women,Division I,Atlantic Coast,Colonial DI,2018-03-07,111,698,3,3,2018-03-14,119,698,3,3,2018-03-21,174,112,3,3,2018-03-28,193,325,3,3,2018-04-03,173,212,5,6,2018-06-03,252,141,5,12
Stonehill,College,Women,Division III,New England,Metro Boston DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,253,139,0,3
Union,College,Women,Division III,Southeast,Southeast DIII,2018-03-07,186,-554,1,5,2018-03-14,194,-503,1,5,2018-03-21,203,-714,1,9,2018-03-28,256,-557,1,9,2018-04-03,175,201,1,9,2018-06-03,254,137,1,9
Wisconsin B,College,Women,Developmental,North Central,Lake Superior DI,2018-03-07,174,-235,1,5,2018-03-14,185,-228,1,5,2018-03-21,183,15,1,5,2018-03-28,217,165,4,8,2018-04-03,172,226,4,8,2018-06-03,255,134,5,12
Shippensburg,College,Women,Division III,Ohio Valley,Pennsylvania DIII,2018-03-07,101,760,2,3,2018-03-14,111,760,2,3,2018-03-21,168,174,2,3,2018-03-28,187,386,2,3,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,256,128,2,4
Wooster,College,Women,Division III,Ohio Valley,Ohio DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,257,122,1,4
SUNY Cortland,College,Women,Division III,Metro East,Western NY DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,258,112,2,8
College of New Jersey,College,Women,Division III,Metro East,Eastern Metro East DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,225,108,0,9,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,259,94,2,12
Drake,College,Women,Division III,North Central,North Central DIII,2018-03-07,188,-644,0,6,2018-03-14,198,-636,0,6,2018-03-21,198,-391,0,6,2018-03-28,229,67,3,9,2018-04-03,183,148,3,8,2018-06-03,260,94,4,14
New Mexico,College,Women,Division I,Southwest,Desert DI,2018-03-07,180,-382,1,4,2018-03-14,191,-395,1,4,2018-03-21,193,-249,1,4,2018-03-28,204,258,1,9,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,261,92,0,6
California B,College,Women,Developmental,Southwest,Southwest Dev,2018-03-07,175,-255,1,10,2018-03-14,186,-268,1,10,2018-03-21,187,-109,1,10,2018-03-28,232,1,1,10,2018-04-03,181,150,1,8,2018-06-03,262,90,4,13
Rowan,College,Women,Division I,Metro East,Eastern Metro East DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,205,254,3,6,2018-04-03,177,196,2,4,2018-06-03,263,86,4,11
Seattle,College,Women,Division III,Northwest,Northwest DIII,2018-03-07,172,-173,0,5,2018-03-14,184,-187,0,5,2018-03-21,184,-32,0,5,2018-03-28,241,-121,0,5,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,264,66,0,5
Southern Indiana,College,Women,Division I,Great Lakes,Eastern Great Lakes DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,208,237,2,4,2018-04-03,168,286,2,4,2018-06-03,265,54,2,11
Utah State,College,Women,,Northwest,Big Sky DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,266,36,0,3
Johns Hopkins,College,Women,Division I,Atlantic Coast,Colonial DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,243,-144,0,6,2018-04-03,192,-17,2,8,2018-06-03,267,32,3,13
Washington University B,College,Women,Developmental,South Central,Ozarks DI,2018-03-07,179,-378,1,5,2018-03-14,190,-369,1,5,2018-03-21,189,-128,1,5,2018-03-28,220,129,1,5,2018-04-03,182,149,1,8,2018-06-03,268,20,1,13
Ohio State B,College,Women,Developmental,Ohio Valley,Ohio DI,2018-03-07,102,737,2,4,2018-03-14,95,877,5,7,2018-03-21,99,877,5,7,2018-03-28,206,247,7,12,2018-04-03,178,193,4,12,2018-06-03,269,17,4,17
Tulsa,College,Women,Division III,South Central,South Central DIII,2018-03-07,181,-407,3,10,2018-03-14,192,-403,3,10,2018-03-21,190,-157,3,10,2018-03-28,238,-48,3,10,2018-04-03,190,28,3,9,2018-06-03,270,6,3,16
Scranton,College,Women,Division III,Ohio Valley,Pennsylvania DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,271,1,1,5
Georgetown B,College,Women,Developmental,Atlantic Coast,Atlantic Coast Dev,2018-03-07,80,974,1,5,2018-03-14,84,974,1,5,2018-03-21,186,-93,1,11,2018-03-28,231,44,1,11,2018-04-03,186,113,1,8,2018-06-03,272,-31,4,12
Columbia B,College,Women,Division I,Metro East,Eastern Metro East DI,2018-03-07,124,554,4,1,2018-03-14,135,554,4,1,2018-03-21,200,-513,4,1,2018-03-28,236,-37,4,1,2018-04-03,191,-13,6,6,2018-06-03,273,-91,7,11
Drexel,College,Women,Division I,Ohio Valley,Pennsylvania DI,2018-03-07,165,-17,1,6,2018-03-14,175,32,1,6,2018-03-21,162,240,1,6,2018-03-28,211,227,1,6,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,274,-98,1,12
Cornell B,College,Women,Developmental,Metro East,Western NY DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,275,-99,2,8
California-Davis B,College,Women,Developmental,Southwest,Southwest Dev,2018-03-07,168,-115,2,9,2018-03-14,181,-129,2,9,2018-03-21,182,26,2,9,2018-03-28,228,80,2,9,2018-04-03,174,205,1,6,2018-06-03,276,-112,3,12
Maryland B,College,Women,Developmental,Atlantic Coast,Atlantic Coast Dev,2018-03-07,138,327,1,4,2018-03-14,151,327,1,4,2018-03-21,204,-740,1,4,2018-03-28,247,-274,1,4,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,277,-117,4,7
Providence,College,Women,Developmental,New England,New England Dev,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,222,116,1,4,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,278,-120,3,8
Davidson,College,Women,Division III,Atlantic Coast,Atlantic Coast DIII,2018-03-07,183,-448,0,5,2018-03-14,187,-282,0,5,2018-03-21,191,-179,0,5,2018-03-28,237,-39,1,8,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,279,-120,1,13
Harvard B,College,Women,Developmental,New England,New England Dev,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,280,-144,2,4
Boston University B,College,Women,Developmental,New England,New England Dev,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,240,-86,0,5,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,281,-146,4,11
Boston College  B,College,Women,Developmental,New England,New England Dev,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,282,-157,5,6
Carleton College C,College,Women,Division III,North Central,North Central DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,283,-191,0,6
Christopher Newport,College,Women,Division III,Atlantic Coast,Atlantic Coast DIII,2018-03-07,178,-347,0,6,2018-03-14,189,-298,0,6,2018-03-21,188,-125,0,10,2018-03-28,242,-139,0,10,2018-04-03,195,-162,0,10,2018-06-03,284,-198,1,13
Vermont C,College,Women,Developmental,New England,New England Dev,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,285,-203,3,9
Charleston,College,Women,Division I,Atlantic Coast,Carolina DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,176,93,0,8,2018-03-28,239,-72,0,8,2018-04-03,193,-43,0,6,2018-06-03,286,-217,0,13
Pennsylvania B,College,Women,Division I,Ohio Valley,Pennsylvania DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,198,-506,2,8,2018-06-03,287,-254,3,13
Towson B,College,Women,Developmental,Atlantic Coast,Atlantic Coast Dev,2018-03-07,130,489,3,9,2018-03-14,141,489,3,9,2018-03-21,202,-578,3,9,2018-03-28,244,-180,3,9,2018-04-03,194,-127,4,11,2018-06-03,288,-276,5,16
Notre Dame B,College,Women,Developmental,Great Lakes,Eastern Great Lakes DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,195,-508,0,6,2018-03-21,196,-332,0,12,2018-03-28,251,-401,0,12,2018-04-03,196,-334,0,11,2018-06-03,289,-290,0,12
Jefferson,College,Women,Division III,Ohio Valley,Pennsylvania DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,290,-290,0,7
Hendrix,College,Women,,South Central,South Central DIII,2018-03-07,189,-746,0,6,2018-03-14,199,-734,0,6,2018-03-21,199,-490,0,6,2018-03-28,250,-387,0,6,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,291,-295,0,6
Eastern Michigan,College,Women,Division I,Great Lakes,Eastern Great Lakes DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,246,-270,0,5,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,292,-298,0,4
Georgia Southern,College,Women,Division I,Southeast,Southern Appalachian DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,293,-304,1,4
Maine,College,Women,Division I,New England,Greater New England DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,294,-306,0,8
Hartford,College,Women,Division III,Metro East,Eastern Metro East DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,295,-320,1,4
SUNY-Buffalo,College,Women,Division I,Metro East,Western NY DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,296,-359,0,9
Oberlin B,College,Women,Division III,Ohio Valley,Ohio DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,145,424,0,6,2018-03-21,144,424,0,6,2018-03-28,248,-311,0,6,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,297,-399,1,11
Amherst B,College,Women,Developmental,New England,North New England Dev,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,298,-419,0,4
Alabama-Huntsville,College,Women,Division I,Southeast,Gulf Coast DI,2018-03-07,190,-1154,0,7,2018-03-14,200,-1103,0,7,2018-03-21,207,-1314,0,7,2018-03-28,258,-1157,0,7,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,299,-463,0,14
Wisconsin-La Crosse  B,College,Women,Developmental,North Central,Lake Superior DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,300,-466,0,4
Cal Poly-SLO B,College,Women,Developmental,Southwest,Southwest Dev,2018-03-07,184,-523,0,6,2018-03-14,196,-536,0,6,2018-03-21,197,-380,0,6,2018-03-28,252,-410,0,6,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,301,-481,0,11
Wesleyan B,College,Women,Developmental,Metro East,Eastern Metro East DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,302,-484,0,9
Goucher,College,Women,Division III,Atlantic Coast,Atlantic Coast DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,303,-535,0,4
George Washington B,College,Women,Developmental,Atlantic Coast,Atlantic Coast Dev,2018-03-07,148,229,1,4,2018-03-14,163,229,1,4,2018-03-21,205,-838,1,4,2018-03-28,249,-374,1,4,2018-04-03,197,-359,1,8,2018-06-03,304,-541,1,14
Emory B,College,Women,Developmental,Southeast,Southern Appalachian DI,2018-03-07,185,-544,0,7,2018-03-14,197,-613,0,7,2018-03-21,201,-551,0,7,2018-03-28,257,-606,0,7,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,305,-605,0,12
Wellesley B,College,Women,Developmental,New England,New England Dev,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,253,-411,0,5,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,306,-695,0,9
American B,College,Women,Developmental,Atlantic Coast,Atlantic Coast Dev,2018-03-07,163,4,0,5,2018-03-14,177,4,0,5,2018-03-21,206,-1063,0,5,2018-03-28,255,-540,0,9,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,307,-706,1,13
Princeton B,College,Women,Developmental,Metro East,Eastern Metro East DI,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,308,-708,0,8
Muhlenberg,College,Women,Developmental,Ohio Valley,Pennsylvania DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,309,-757,0,4
Wooster B,College,Women,Developmental,Ohio Valley,Ohio DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,N/A,N/A,N/A,N/A,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,310,-999,0,4
Simon Fraser University,College,Women,Division II,Northwest,Northwest DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,67,1294,5,1,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,N/A,N/A,N/A,N/A
Missouri S&T,College,Women,Division III,South Central,South Central DIII,2018-03-07,134,418,6,8,2018-03-14,144,439,6,8,2018-03-21,120,684,6,8,2018-03-28,142,717,6,8,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,N/A,N/A,N/A,N/A
Pacific Lutheran B,College,Women,Division III,Northwest,Northwest DIII,2018-03-07,151,192,2,4,2018-03-14,166,178,2,4,2018-03-21,151,332,2,4,2018-03-28,191,351,2,4,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,N/A,N/A,N/A,N/A
Franciscan University of Steubenville,College,Women,Division III,Ohio Valley,Ohio DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,199,277,3,4,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,N/A,N/A,N/A,N/A
Washington B,College,Women,Developmental,Northwest,Cascadia DI,2018-03-07,158,96,1,5,2018-03-14,171,83,1,5,2018-03-21,163,237,1,5,2018-03-28,213,210,1,5,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,N/A,N/A,N/A,N/A
Haverford B,College,Women,Division III,Ohio Valley,Pennsylvania DIII,2018-03-07,N/A,N/A,N/A,N/A,2018-03-14,N/A,N/A,N/A,N/A,2018-03-21,N/A,N/A,N/A,N/A,2018-03-28,227,100,3,3,2018-04-03,N/A,N/A,N/A,N/A,2018-06-03,N/A,N/A,N/A,N/A
